"","states","year","disease","datatype","deathpop","class","population","ratio"
"869","Washington",2010,"Mortality from cerebrovascular disease (stroke)","Nmbr",1510,"Female",6743060,0.00022393394097042
"870","Washington",2010,"Mortality from total cardiovascular disease","Nmbr",7271,"Male",6743060,0.00107829383099068
"871","Washington",2010,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",2923,"Male",6743060,0.000433482721494396
"872","West Virginia",2010,"Mortality from cerebrovascular disease (stroke)","Nmbr",692,"Female",1854225,0.000373201741967668
"873","West Virginia",2010,"Mortality from cerebrovascular disease (stroke)","Nmbr",412,"Male",1854225,0.000222195256778438
"874","West Virginia",2010,"Mortality from heart failure","Nmbr",1483,"Female",1854225,0.000799795062627243
"875","West Virginia",2010,"Mortality from total cardiovascular disease","Nmbr",3196,"Male",1854225,0.00172363116665993
"876","West Virginia",2010,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",1599,"Male",1854225,0.000862354892205638
"877","West Virginia",2010,"Mortality from diseases of the heart","Nmbr",4897,"Overall",1854225,0.0026409955641845
"878","West Virginia",2010,"Mortality from total cardiovascular disease","Nmbr",6538,"Overall",1854225,0.00352600142916852
"879","West Virginia",2010,"Mortality from coronary heart disease","Nmbr",1420,"Female",1854225,0.000765818603459666
"880","West Virginia",2010,"Mortality from coronary heart disease","Nmbr",1705,"Male",1854225,0.000919521633027276
"881","West Virginia",2010,"Mortality from heart failure","Nmbr",2695,"Overall",1854225,0.00145343741994634
"882","West Virginia",2010,"Mortality from heart failure","Nmbr",1212,"Male",1854225,0.000653642357319096
"883","West Virginia",2010,"Mortality from total cardiovascular disease","Nmbr",3342,"Female",1854225,0.0018023702625086
"884","West Virginia",2010,"Mortality from diseases of the heart","Nmbr",2519,"Male",1854225,0.00135851905782739
"885","West Virginia",2010,"Mortality from cerebrovascular disease (stroke)","Nmbr",1104,"Overall",1854225,0.000595396998746107
"886","West Virginia",2010,"Mortality from coronary heart disease","Nmbr",3125,"Overall",1854225,0.00168534023648694
"887","West Virginia",2010,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",3036,"Overall",1854225,0.00163734174655179
"888","West Virginia",2010,"Mortality from diseases of the heart","Nmbr",2378,"Female",1854225,0.0012824765063571
"889","West Virginia",2010,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",1437,"Female",1854225,0.000774986854346155
"890","Wisconsin",2010,"Mortality from heart failure","Nmbr",2587,"Male",5690204,0.000454640993539072
"891","Wisconsin",2010,"Mortality from heart failure","Nmbr",5764,"Overall",5690204,0.00101296895506734
"892","Wisconsin",2010,"Mortality from cerebrovascular disease (stroke)","Nmbr",1555,"Female",5690204,0.000273276669869832
"893","Wisconsin",2010,"Mortality from diseases of the heart","Nmbr",5432,"Female",5690204,0.000954623067995453
"894","Wisconsin",2010,"Mortality from cerebrovascular disease (stroke)","Nmbr",2609,"Overall",5690204,0.000458507287260703
"895","Wisconsin",2010,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",2425,"Male",5690204,0.00042617101249797
"896","Wisconsin",2010,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",2273,"Female",5690204,0.000399458437693974
"897","Wisconsin",2010,"Mortality from diseases of the heart","Nmbr",11115,"Overall",5690204,0.00195335703254224
"898","Wisconsin",2010,"Mortality from heart failure","Nmbr",3177,"Female",5690204,0.000558327961528269
"899","Wisconsin",2010,"Mortality from coronary heart disease","Nmbr",2953,"Female",5690204,0.000518962061817116
"900","Wisconsin",2010,"Mortality from coronary heart disease","Nmbr",3810,"Male",5690204,0.000669571776337017
"901","Wisconsin",2010,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",4698,"Overall",5690204,0.000825629450191944
"902","Wisconsin",2010,"Mortality from total cardiovascular disease","Nmbr",14769,"Overall",5690204,0.00259551327158042
"903","Wisconsin",2010,"Mortality from total cardiovascular disease","Nmbr",7552,"Female",5690204,0.00132719319026172
"904","Wisconsin",2010,"Mortality from total cardiovascular disease","Nmbr",7217,"Male",5690204,0.0012683200813187
"905","Wisconsin",2010,"Mortality from diseases of the heart","Nmbr",5683,"Male",5690204,0.00099873396454679
"906","Wisconsin",2010,"Mortality from cerebrovascular disease (stroke)","Nmbr",1054,"Male",5690204,0.00018523061739087
"907","Wisconsin",2010,"Mortality from coronary heart disease","Nmbr",6763,"Overall",5690204,0.00118853383815413
"908","Wyoming",2010,"Mortality from total cardiovascular disease","Nmbr",613,"Male",564516,0.00108588596248822
"909","Wyoming",2010,"Mortality from heart failure","Nmbr",282,"Female",564516,0.000499542971324108
"910","Wyoming",2010,"Mortality from total cardiovascular disease","Nmbr",619,"Female",564516,0.00109651453634618
"911","Wyoming",2010,"Mortality from diseases of the heart","Nmbr",508,"Male",564516,0.000899885919973925
"912","Wyoming",2010,"Mortality from total cardiovascular disease","Nmbr",1232,"Overall",564516,0.0021824004988344
"913","Wyoming",2010,"Mortality from coronary heart disease","Nmbr",558,"Overall",564516,0.000988457368790256
"914","Wyoming",2010,"Mortality from coronary heart disease","Nmbr",325,"Male",564516,0.000575714417306152
"915","Wyoming",2010,"Mortality from heart failure","Nmbr",233,"Male",564516,0.000412742951484103
"916","Wyoming",2010,"Mortality from diseases of the heart","Nmbr",962,"Overall",564516,0.00170411467522621
"917","Wyoming",2010,"Mortality from diseases of the heart","Nmbr",454,"Female",564516,0.000804228755252287
"918","Wyoming",2010,"Mortality from heart failure","Nmbr",515,"Overall",564516,0.000912285922808211
"919","Wyoming",2010,"Mortality from cerebrovascular disease (stroke)","Nmbr",133,"Female",564516,0.000235600053851441
"920","Wyoming",2010,"Mortality from cerebrovascular disease (stroke)","Nmbr",71,"Male",564516,0.00012577145731919
"921","Wyoming",2010,"Mortality from coronary heart disease","Nmbr",233,"Female",564516,0.000412742951484103
"922","Wyoming",2010,"Mortality from cerebrovascular disease (stroke)","Nmbr",204,"Overall",564516,0.000361371511170631
"923","Wyoming",2010,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",564,"Overall",564516,0.000999085942648215
"924","Wyoming",2010,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",288,"Male",564516,0.000510171545182067
"925","Wyoming",2010,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",276,"Female",564516,0.000488914397466148
"926","Alabama",2011,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",2585,"Male",4801108,0.000538417381987658
"927","Alabama",2011,"Mortality from diseases of the heart","Nmbr",5867,"Female",4801108,0.00122200958612054
"928","Alabama",2011,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",2296,"Female",4801108,0.0004782229435372
"929","Alabama",2011,"Mortality from heart failure","Nmbr",5551,"Overall",4801108,0.00115619144580793
"930","Alabama",2011,"Mortality from heart failure","Nmbr",3036,"Female",4801108,0.000632354031611036
"931","Alabama",2011,"Mortality from cerebrovascular disease (stroke)","Nmbr",1488,"Female",4801108,0.000309928458180903
"932","Alabama",2011,"Mortality from coronary heart disease","Nmbr",5517,"Overall",4801108,0.0011491097471667
"933","Alabama",2011,"Mortality from total cardiovascular disease","Nmbr",7659,"Male",4801108,0.00159525676156421
"934","Alabama",2011,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",4881,"Overall",4801108,0.00101664032552486
"935","Alabama",2011,"Mortality from total cardiovascular disease","Nmbr",15577,"Overall",4801108,0.00324445940395425
"936","Alabama",2011,"Mortality from cerebrovascular disease (stroke)","Nmbr",2568,"Overall",4801108,0.000534876532667043
"937","Alabama",2011,"Mortality from diseases of the heart","Nmbr",11942,"Overall",4801108,0.00248734250510507
"938","Alabama",2011,"Mortality from total cardiovascular disease","Nmbr",7918,"Female",4801108,0.00164920264239005
"939","Alabama",2011,"Mortality from diseases of the heart","Nmbr",6075,"Male",4801108,0.00126533291898453
"940","Alabama",2011,"Mortality from heart failure","Nmbr",2515,"Male",4801108,0.00052383741419689
"941","Alabama",2011,"Mortality from coronary heart disease","Nmbr",2436,"Female",4801108,0.000507382879118737
"942","Alabama",2011,"Mortality from cerebrovascular disease (stroke)","Nmbr",1080,"Male",4801108,0.000224948074486139
"943","Alabama",2011,"Mortality from coronary heart disease","Nmbr",3081,"Male",4801108,0.000641726868047959
"944","Alaska",2011,"Mortality from heart failure","Nmbr",339,"Overall",722720,0.000469061323887536
"945","Alaska",2011,"Mortality from diseases of the heart","Nmbr",258,"Female",722720,0.000356984724374585
"946","Alaska",2011,"Mortality from coronary heart disease","Nmbr",125,"Female",722720,0.000172957715297764
"947","Alaska",2011,"Mortality from diseases of the heart","Nmbr",739,"Overall",722720,0.00102252601284038
"948","Alaska",2011,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",400,"Overall",722720,0.000553464688952845
"949","Alaska",2011,"Mortality from cerebrovascular disease (stroke)","Nmbr",92,"Female",722720,0.000127296878459154
"950","Alaska",2011,"Mortality from total cardiovascular disease","Nmbr",378,"Female",722720,0.000523024131060438
"951","Alaska",2011,"Mortality from coronary heart disease","Nmbr",430,"Overall",722720,0.000594974540624308
"952","Alaska",2011,"Mortality from coronary heart disease","Nmbr",305,"Male",722720,0.000422016825326544
"953","Alaska",2011,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",193,"Female",722720,0.000267046712419748
"954","Alaska",2011,"Mortality from cerebrovascular disease (stroke)","Nmbr",76,"Male",722720,0.000105158290901041
"955","Alaska",2011,"Mortality from heart failure","Nmbr",189,"Male",722720,0.000261512065530219
"956","Alaska",2011,"Mortality from total cardiovascular disease","Nmbr",602,"Male",722720,0.000832964356874031
"957","Alaska",2011,"Mortality from total cardiovascular disease","Nmbr",980,"Overall",722720,0.00135598848793447
"958","Alaska",2011,"Mortality from diseases of the heart","Nmbr",481,"Male",722720,0.000665541288465796
"959","Alaska",2011,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",207,"Male",722720,0.000286417976533097
"960","Alaska",2011,"Mortality from heart failure","Nmbr",150,"Female",722720,0.000207549258357317
"961","Alaska",2011,"Mortality from cerebrovascular disease (stroke)","Nmbr",168,"Overall",722720,0.000232455169360195
"962","Arizona",2011,"Mortality from cerebrovascular disease (stroke)","Nmbr",2148,"Overall",6468732,0.000332058895004461
"963","Arizona",2011,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",2589,"Male",6468732,0.000400232997749791
"964","Arizona",2011,"Mortality from coronary heart disease","Nmbr",7665,"Overall",6468732,0.00118493083343072
"965","Arizona",2011,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",2472,"Female",6468732,0.000382145990898989
"966","Arizona",2011,"Mortality from heart failure","Nmbr",2175,"Male",6468732,0.000336232819662339
"967","Arizona",2011,"Mortality from coronary heart disease","Nmbr",3151,"Female",6468732,0.000487112466554496
"968","Arizona",2011,"Mortality from coronary heart disease","Nmbr",4514,"Male",6468732,0.000697818366876229
"969","Arizona",2011,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",5061,"Overall",6468732,0.00078237898864878
"970","Arizona",2011,"Mortality from total cardiovascular disease","Nmbr",6773,"Female",6468732,0.00104703672991863
"971","Arizona",2011,"Mortality from diseases of the heart","Nmbr",5900,"Male",6468732,0.000912079832647264
"972","Arizona",2011,"Mortality from diseases of the heart","Nmbr",4762,"Female",6468732,0.000736156637807842
"973","Arizona",2011,"Mortality from heart failure","Nmbr",4401,"Overall",6468732,0.000680349719234001
"974","Arizona",2011,"Mortality from diseases of the heart","Nmbr",10662,"Overall",6468732,0.00164823647045511
"975","Arizona",2011,"Mortality from total cardiovascular disease","Nmbr",14133,"Overall",6468732,0.00218481767369556
"976","Arizona",2011,"Mortality from heart failure","Nmbr",2226,"Female",6468732,0.000344116899571663
"977","Arizona",2011,"Mortality from cerebrovascular disease (stroke)","Nmbr",1296,"Female",6468732,0.000200348383578111
"978","Arizona",2011,"Mortality from total cardiovascular disease","Nmbr",7360,"Male",6468732,0.00113778094377693
"979","Arizona",2011,"Mortality from cerebrovascular disease (stroke)","Nmbr",852,"Male",6468732,0.000131710511426351
"980","Arkansas",2011,"Mortality from heart failure","Nmbr",1786,"Male",2938538,0.000607785231975901
"981","Arkansas",2011,"Mortality from diseases of the heart","Nmbr",3774,"Male",2938538,0.00128431213072623
